1,0,1,7,255,255,255,1,1,0,7,255,255,255,7,7,7,0,255,255,255,255,255,255,255,0,1,2,255,255,255,255,1,0,2,255,255,255,255,2,2,0,255,255,255,255,2,2,1,0
1,1,0,7,255,255,255,7,7,7,0,255,255,255,255,255,255,255,0,1,2,255,255,255,255,1,0,2,255,255,255,255,2,2,0,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
7,7,7,0,255,255,255,255,255,255,255,0,1,2,255,255,255,255,1,0,2,255,255,255,255,2,2,0,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,0,1,2,255,255,255,255,1,0,2,255,255,255,255,2,2,0,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,1,0,2,255,255,255,255,2,2,0,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,0,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,255,255,255,255,2,2,1,0
